wave/AA   f_lambda/F_Ha
      43101.7  3.32096e-06
      43162.9  3.31434e-06
      43203.8  3.30970e-06
      43244.8  3.30468e-06
      43285.9  3.30003e-06
      43327.0  3.29502e-06
      43368.2  3.29038e-06
      43409.5  3.28537e-06
      43450.9  3.28074e-06
      43492.4  3.27573e-06
      43533.9  3.27112e-06
      43596.4  3.26456e-06
      43638.1  3.25995e-06
      43679.9  3.25495e-06
      43721.8  3.25034e-06
      43763.8  3.26400e-06
      43805.9  3.24039e-06
      43848.0  3.23578e-06
      43890.2  3.23081e-06
      43932.5  3.22622e-06
      43974.9  3.22125e-06
      44017.4  3.21667e-06
      44059.9  3.21208e-06
      44102.6  3.20675e-06
      44166.7  3.20062e-06
      44209.5  3.19567e-06
      44252.4  3.19110e-06
      44295.4  3.18616e-06
      44338.5  3.18160e-06
      44381.7  3.17667e-06
      44424.9  3.17210e-06
      44468.3  3.16717e-06
      44511.7  3.16225e-06
      44555.2  3.15770e-06
      44598.8  3.15279e-06
      44642.5  3.14824e-06
      44686.3  3.14260e-06
      44730.1  2.80665e-06
      44774.1  2.80244e-06
      44818.1  2.79787e-06
      44862.2  2.79365e-06
      44906.4  2.78945e-06
      44950.7  2.78526e-06
      44995.1  2.78106e-06
      45039.5  2.77686e-06
      45084.1  2.77267e-06
      45128.7  2.76848e-06
      45173.4  2.76430e-06
      45218.2  2.76012e-06
      45285.6  2.75457e-06
      45330.7  2.75040e-06
      45375.8  2.74622e-06
      45421.0  2.74205e-06
      45466.3  2.73789e-06
      45511.7  2.73372e-06
      45557.2  2.72956e-06
      45602.8  2.72540e-06
      45648.5  2.72125e-06
      45694.2  2.71710e-06
      45740.1  2.71295e-06
      45786.0  2.70879e-06
      45832.1  2.70465e-06
      45878.2  2.70051e-06
      45901.3  2.69773e-06
      45947.6  2.69359e-06
      45993.9  2.68946e-06
      46040.4  2.68533e-06
      46087.0  2.68120e-06
      46133.6  2.67672e-06
      46180.3  2.68425e-06
      46227.2  2.66848e-06
      46274.1  2.66437e-06
      46321.1  2.66025e-06
      46368.3  2.65614e-06
      46415.5  2.65309e-06
      46462.8  2.64828e-06
      46510.2  2.64908e-06
      46557.7  2.76654e-06
      46605.3  2.63563e-06
      46653.0  2.63154e-06
      46700.8  2.62814e-06
      46748.7  2.64429e-06
      46796.7  2.61928e-06
      46844.8  2.61519e-06
      46893.0  2.61112e-06
      46941.3  2.60704e-06
      46989.7  2.60332e-06
      47038.2  2.59854e-06
      47086.8  2.59448e-06
      47111.1  2.59175e-06
      47159.9  2.58770e-06
      47208.7  2.58364e-06
      47257.6  2.57958e-06
      47306.7  2.57553e-06
      47355.8  2.57148e-06
      47405.1  2.56743e-06
      47454.4  2.56338e-06
      47503.9  2.55934e-06
      47553.5  2.55530e-06
      47603.1  2.55126e-06
      47652.9  2.54723e-06
      47702.8  2.54320e-06
      47727.8  2.54016e-06
      47777.8  2.53614e-06
      47827.9  2.53212e-06
      47878.2  2.52810e-06
      47928.5  2.52408e-06
      47978.9  2.52007e-06
      48029.5  2.51606e-06
      48080.2  2.51205e-06
      48130.9  2.50804e-06
      48181.8  2.50404e-06
      48207.3  2.50136e-06
      48258.3  2.49736e-06
      48309.5  2.49336e-06
      48360.7  2.48938e-06
      48412.1  2.48506e-06
      48463.6  2.48140e-06
      48515.2  2.47708e-06
      48566.9  2.47310e-06
      48592.8  2.47045e-06
      48644.6  2.46647e-06
      48696.6  2.46250e-06
      48748.7  2.45852e-06
      48800.9  2.45457e-06
      48853.2  2.45461e-06
      48905.6  2.44698e-06
      48958.1  2.44268e-06
      48984.4  2.43970e-06
      49037.1  2.43575e-06
      49089.9  2.43181e-06
      49142.9  2.42786e-06
      49195.9  2.42392e-06
      49249.1  2.42428e-06
      49302.3  2.41603e-06
      49329.0  2.41340e-06
      49382.4  2.40947e-06
      49436.0  2.40555e-06
      49489.7  2.40162e-06
      49543.5  2.39769e-06
      49597.4  2.39344e-06
      49624.4  2.39082e-06
      49678.5  2.38724e-06
      49732.7  2.38759e-06
      49787.0  2.37908e-06
      49841.4  2.37518e-06
      49896.0  2.37127e-06
      49923.3  2.36867e-06
      49978.1  2.36477e-06
      50032.9  2.36088e-06
      50087.9  2.35698e-06
      50143.0  2.35276e-06
      50198.2  2.34887e-06
      50225.9  2.34661e-06
      50281.3  2.34435e-06
      50336.8  2.33852e-06
      50392.5  2.33465e-06
      50448.3  2.33076e-06
      50476.2  2.32819e-06
      50532.2  2.32431e-06
      50588.2  2.32045e-06
      50644.4  2.31659e-06
      50700.8  2.31240e-06
      50729.0  2.30983e-06
      50785.5  2.30597e-06
      50842.2  2.30213e-06
      50898.9  2.29828e-06
      50955.8  2.29603e-06
      50984.3  2.29187e-06
      51041.4  2.28803e-06
      51098.7  2.28419e-06
      51156.0  2.28035e-06
      51213.5  2.27652e-06
      51242.3  2.27429e-06
      51299.9  2.29556e-06
      51357.7  2.26599e-06
      51415.7  2.26218e-06
      51444.7  2.25963e-06
      51502.8  2.25581e-06
      51561.1  2.25200e-06
      51619.5  2.24819e-06
      51648.7  2.24565e-06
      51707.3  2.24405e-06
      51766.0  2.23804e-06
      51824.9  2.23423e-06
      51883.9  2.23044e-06
      51913.4  2.22791e-06
      51972.6  2.22412e-06
      52032.0  2.22033e-06
      52091.4  2.21654e-06
      52121.2  2.21403e-06
      52180.9  2.21025e-06
      52240.7  2.20646e-06
      52300.6  2.20269e-06
      52330.7  2.20018e-06
      52390.8  2.19641e-06
      52451.1  2.19264e-06
      52481.3  2.19014e-06
      52541.8  2.18638e-06
      52602.4  2.18262e-06
      52663.2  2.18103e-06
      52693.6  2.17636e-06
      52754.6  2.17261e-06
      52815.8  2.16886e-06
      52877.0  2.16480e-06
      52907.7  2.16232e-06
      52969.2  2.15858e-06
      53030.8  2.15484e-06
      53061.7  2.15235e-06
      53123.5  2.14862e-06
      53185.5  2.14488e-06
      53247.7  2.14116e-06
      53278.8  2.13868e-06
      53341.1  2.13496e-06
      53403.6  2.15353e-06
      53434.9  2.12877e-06
      53497.7  2.12505e-06
      53560.5  2.12134e-06
      53623.5  2.11764e-06
      53655.1  2.11517e-06
      53718.3  2.11147e-06
      53781.7  2.10807e-06
      53813.5  2.10774e-06
      53877.1  2.10162e-06
      53940.8  2.09792e-06
      53972.8  2.09547e-06
      54036.8  2.09178e-06
      54100.9  2.08810e-06
      54133.0  2.08566e-06
      54197.4  2.08198e-06
      54261.9  2.07829e-06
      54326.6  2.07462e-06
      54359.0  2.07219e-06
      54423.9  2.06851e-06
      54488.9  2.06485e-06
      54521.5  2.06242e-06
      54586.8  2.05846e-06
      54652.3  2.05480e-06
      54685.1  2.05237e-06
      54750.7  2.04871e-06
      54816.6  2.04506e-06
      54849.6  2.04265e-06
      54915.7  2.03900e-06
      54981.9  2.03536e-06
      55015.1  2.03294e-06
      55081.6  2.02931e-06
      55148.2  2.02567e-06
      55181.6  2.02327e-06
      55248.5  2.01993e-06
      55282.0  2.01988e-06
      55349.1  2.01360e-06
      55416.4  2.00998e-06
      55450.1  2.00758e-06
      55517.7  2.00397e-06
      55585.4  2.00035e-06
      55619.3  1.99796e-06
      55687.2  1.99435e-06
      55755.4  1.99074e-06
      55789.5  1.98836e-06
      55857.8  1.98475e-06
      55892.1  1.98237e-06
      55960.7  1.97877e-06
      56029.5  1.97518e-06
      56064.0  1.97280e-06
      56133.0  1.96921e-06
      56202.2  1.96563e-06
      56236.9  1.96325e-06
      56306.4  1.95968e-06
      56341.2  1.95731e-06
      56410.9  1.95345e-06
      56480.8  1.94987e-06
      56515.8  1.94750e-06
      56586.0  1.94394e-06
      56656.3  1.94037e-06
      56691.5  1.93802e-06
      56762.1  1.93475e-06
      56797.5  1.93211e-06
      56868.4  1.92856e-06
      56939.4  1.92500e-06
      56975.0  1.92265e-06
      57046.3  1.91911e-06
      57082.0  1.91705e-06
      57153.6  1.91636e-06
      57225.4  1.90968e-06
      57261.3  1.90735e-06
      57333.3  1.90381e-06
      57369.4  1.90148e-06
      57441.7  1.89795e-06
      57514.2  1.89442e-06
      57550.5  1.89210e-06
      57623.3  1.88857e-06
      57659.7  1.88625e-06
      57732.7  1.88273e-06
      57769.3  1.88041e-06
      57842.6  1.87690e-06
      57916.1  1.87339e-06
      57953.0  1.87107e-06
      58026.7  1.86757e-06
      58063.7  1.86526e-06
      58137.8  1.86176e-06
      58174.9  1.85945e-06
      58249.2  1.85596e-06
      58323.7  1.85246e-06
      58361.1  1.84989e-06
      58435.9  1.71551e-06
      58473.4  1.71330e-06
      58548.5  1.70998e-06
      58586.1  1.70805e-06
      58661.5  1.70474e-06
      58699.3  1.70254e-06
      58775.0  1.69951e-06
      58850.9  1.69621e-06
      58888.9  1.69401e-06
      58965.1  1.69099e-06
      59003.2  1.68906e-06
      59079.7  1.68688e-06
      59118.0  1.71337e-06
      59194.8  1.68030e-06
      59233.3  1.67811e-06
      59310.3  1.67509e-06
      59349.0  1.67291e-06
      59426.3  1.66963e-06
      59503.9  1.66663e-06
      59542.8  1.66472e-06
      59620.7  1.66857e-06
      59659.7  1.65900e-06
      59737.9  1.65601e-06
      59777.0  1.65383e-06
      59855.5  1.65085e-06
      59894.9  1.64867e-06
      59973.7  1.64542e-06
      60013.2  1.64325e-06
      60092.3  1.64027e-06
      60131.9  1.63811e-06
      60211.4  1.63487e-06
      60251.2  1.63297e-06
      60330.9  1.62973e-06
      60370.9  1.62757e-06
      60450.9  1.62460e-06
      60491.0  1.62245e-06
      60571.4  1.61922e-06
      60611.7  1.61734e-06
      60692.4  1.61411e-06
      60732.8  1.61196e-06
      60813.9  1.60901e-06
      60854.5  1.60686e-06
      60935.8  1.60365e-06
      60976.6  1.60177e-06
      61058.3  1.59856e-06
      61099.2  1.59642e-06
      61181.2  1.59348e-06
      61222.3  1.59135e-06
      61304.6  1.58815e-06
      61345.9  1.58628e-06
      61428.6  1.58309e-06
      61470.0  1.58096e-06
      61553.0  1.57803e-06
      61594.6  1.57591e-06
      61677.9  1.57272e-06
      61719.7  1.57086e-06
      61803.4  1.56768e-06
      61845.3  1.56556e-06
      61929.3  1.56265e-06
      61971.4  1.56054e-06
      62055.8  1.55736e-06
      62098.1  1.55551e-06
      62140.4  1.55340e-06
      62225.3  1.55024e-06
      62267.8  1.54839e-06
      62352.9  1.54523e-06
      62395.6  1.54313e-06
      62481.2  1.54024e-06
      62524.0  1.53814e-06
      62609.9  1.53498e-06
      62652.9  1.53315e-06
      62739.2  1.53000e-06
      62782.4  1.52791e-06
      62869.0  1.52503e-06
      62912.4  1.53045e-06
      62955.8  1.52085e-06
      63042.9  1.51797e-06
      63086.5  1.51589e-06
      63173.9  1.51276e-06
      63217.8  1.51093e-06
      63305.6  1.50781e-06
      63349.5  1.50573e-06
      63437.7  1.50287e-06
      63481.9  1.50079e-06
      63526.1  1.49873e-06
      63614.8  1.49587e-06
      63659.2  1.49380e-06
      63748.2  1.49068e-06
      63792.9  1.48888e-06
      63882.3  1.48578e-06
      63927.1  1.48371e-06
      63971.9  1.48190e-06
      64061.8  1.47881e-06
      64106.9  1.47675e-06
      64197.2  1.47391e-06
      64242.4  1.47186e-06
      64287.7  1.47006e-06
      64378.5  1.46697e-06
      64424.0  1.46492e-06
      64515.2  1.46210e-06
      64560.9  1.46005e-06
      64652.5  1.45698e-06
      64698.4  1.45518e-06
      64744.3  1.45314e-06
      64836.4  1.45007e-06
      64882.6  1.44829e-06
      64975.1  1.44522e-06
      65021.4  1.44344e-06
      65067.8  1.44141e-06
      65160.8  1.43835e-06
      65207.4  1.43632e-06
      65300.9  1.43352e-06
      65347.7  1.43149e-06
      65394.5  1.42972e-06
      65488.5  1.42667e-06
      65535.6  1.42465e-06
      65629.9  1.42185e-06
      65677.2  1.42207e-06
      65724.6  1.41783e-06
      65819.5  1.41504e-06
      65867.0  1.41303e-06
      65914.7  1.41102e-06
      66010.1  1.40823e-06
      66058.0  1.40622e-06
      66153.8  1.40345e-06
      66201.9  1.40144e-06
      66250.0  1.39944e-06
      66346.4  1.39667e-06
      66394.8  1.39713e-06
      66491.6  1.39166e-06
      66540.1  1.38991e-06
      66588.8  1.38791e-06
      66686.2  1.38516e-06
      66735.0  1.38316e-06
      66783.9  1.38117e-06
      66881.9  1.37842e-06
      66931.0  1.37643e-06
      66980.2  1.37445e-06
      67078.7  1.37170e-06
      67128.1  1.36972e-06
      67227.1  1.36697e-06
      67276.8  1.36742e-06
      67326.4  1.36302e-06
      67426.0  1.36028e-06
      67475.9  1.35831e-06
      67525.9  1.35633e-06
      67626.1  1.35360e-06
      67676.3  1.35163e-06
      67726.6  1.35834e-06
      67827.4  1.34694e-06
      67877.9  1.34498e-06
      67928.5  1.34326e-06
      68029.9  1.34030e-06
      68080.7  1.33857e-06
      68131.5  1.33662e-06
      68233.5  1.33366e-06
      68284.6  1.33290e-06
      68335.8  1.32999e-06
      68438.4  1.32729e-06
      68489.9  1.32534e-06
      68541.4  1.32363e-06
      68644.6  1.32069e-06
      68696.3  1.31875e-06
      68748.1  1.31704e-06
      68852.0  1.31410e-06
      68904.0  1.31240e-06
      68956.1  1.31047e-06
      69060.6  1.30778e-06
      69113.0  1.30584e-06
      69165.4  1.30415e-06
      69270.5  1.30122e-06
      69323.2  1.29953e-06
      69375.9  1.29760e-06
      69481.7  1.29492e-06
      69534.7  1.29393e-06
      69587.8  1.29107e-06
      69640.9  1.28938e-06
      69747.5  1.28648e-06
      69800.9  1.28479e-06
      69854.4  1.28288e-06
      69961.6  1.57066e-06
      70015.4  1.27829e-06
      70069.2  1.27662e-06
      70177.1  1.27372e-06
      70231.1  1.27204e-06
      70285.3  1.27014e-06
      70339.5  1.26846e-06
      70448.2  1.26558e-06
      70502.7  1.26391e-06
      70557.3  1.26200e-06
      70666.7  1.25936e-06
      70721.5  1.25746e-06
      70776.4  1.25580e-06
      70886.5  1.25292e-06
      70941.6  1.25218e-06
      70996.9  1.24936e-06
      71052.2  1.24747e-06
      71163.1  1.24485e-06
      71218.8  1.24296e-06
      71274.4  1.24130e-06
      71330.2  1.23941e-06
      71442.0  1.23679e-06
      71498.0  1.23491e-06
      71554.2  1.23326e-06
      71666.7  1.23041e-06
      71723.0  1.22876e-06
      71779.5  1.22688e-06
      71836.1  1.22523e-06
      71949.5  1.22240e-06
      72006.3  1.22075e-06
      72063.2  1.21888e-06
      72120.2  1.21724e-06
      72234.5  1.21441e-06
      72291.8  1.21278e-06
      72349.2  1.21091e-06
      72464.2  1.20831e-06
      72521.9  1.20645e-06
      72579.6  1.20482e-06
      72637.4  1.20296e-06
      72753.4  1.20149e-06
      72811.5  1.19852e-06
      72869.7  1.19689e-06
      72928.0  1.19504e-06
      73044.9  1.19246e-06
      73103.4  1.19061e-06
      73162.1  1.18898e-06
      73220.9  1.18892e-06
      73338.7  1.18456e-06
      73397.8  1.18272e-06
      73456.9  1.18111e-06
      73516.1  1.17927e-06
      73575.5  1.17765e-06
      73694.4  1.17487e-06
      73754.0  1.17325e-06
      73813.8  1.17142e-06
      73873.6  1.16495e-06
      73993.5  1.10951e-06
      74053.6  1.10794e-06
      74113.8  1.10616e-06
      74174.1  1.10461e-06
      74295.0  1.10215e-06
      74355.6  1.10103e-06
      74416.3  1.09926e-06
      74477.1  1.09727e-06
      74538.0  1.10118e-06
      74660.1  1.22083e-06
      74721.3  1.09150e-06
      74782.6  1.08995e-06
      74844.0  1.08840e-06
      74967.1  1.08705e-06
      75028.8  1.11963e-06
      75090.6  1.09221e-06
      75152.5  1.08089e-06
      75214.5  1.07935e-06
      75338.8  1.07692e-06
      75401.2  1.07538e-06
      75463.6  1.07363e-06
      75526.1  1.07209e-06
      75588.7  1.07056e-06
      75714.3  1.06813e-06
      75777.2  1.06639e-06
      75840.3  1.06485e-06
      75903.4  1.06333e-06
      75966.7  1.06158e-06
      76093.5  1.05917e-06
      76157.1  1.05764e-06
      76220.7  1.05612e-06
      76284.5  1.05438e-06
      76348.4  1.05286e-06
      76476.5  1.05045e-06
      76540.7  1.04893e-06
      76605.0  1.04720e-06
      76669.5  1.04568e-06
      76734.0  1.04416e-06
      76863.4  1.04177e-06
      76928.3  1.04004e-06
      76993.2  1.03853e-06
      77058.3  1.03702e-06
      77123.5  1.03530e-06
      77254.2  1.03291e-06
      77319.8  1.03140e-06
      77385.4  1.02990e-06
      77451.1  1.02818e-06
      77517.0  1.02667e-06
      77583.0  1.02517e-06
      77715.3  1.02279e-06
      77781.6  1.02130e-06
      77848.0  1.02105e-06
      77914.5  1.01809e-06
      77981.2  1.01659e-06
      78047.9  1.01509e-06
      78181.8  1.01252e-06
      78248.9  1.01103e-06
      78316.1  1.00954e-06
      78383.5  1.00804e-06
      78450.9  1.00634e-06
      78518.5  1.00486e-06
      78654.0  1.00250e-06
      78721.9  1.00101e-06
      78790.0  9.99324e-07
      78858.1  9.97842e-07
      78926.4  9.96357e-07
      78994.8  9.94875e-07
      79131.9  9.92326e-07
      79200.7  9.90846e-07
      79269.6  9.89367e-07
      79338.5  9.87891e-07
      79407.7  9.86417e-07
      79476.9  9.84737e-07
      79546.2  9.83264e-07
      79685.3  9.80930e-07
      79755.0  9.79462e-07
      79824.9  9.77786e-07
      79894.8  9.76319e-07
      79964.9  9.74849e-07
      80035.1  9.73386e-07
      80105.4  9.71716e-07
      80246.5  9.69397e-07
      80317.2  9.67938e-07
      80388.0  9.66477e-07
      80459.0  9.65013e-07
      80530.0  9.63353e-07
      80601.2  9.61895e-07
      80672.6  9.60438e-07
      80744.0  9.58980e-07
      80887.3  9.56477e-07
      80959.1  9.55025e-07
      81031.1  9.53571e-07
      81103.2  9.52119e-07
      81175.4  9.50673e-07
      81247.8  9.49021e-07
      81320.2  9.47572e-07
      81392.9  9.46129e-07
      81538.5  9.43838e-07
      81611.5  9.43991e-07
      81684.6  9.40751e-07
      81757.8  9.39310e-07
      81831.2  9.37871e-07
      81904.8  9.36431e-07
      81978.4  9.34992e-07
      82052.2  9.33355e-07
      82126.1  9.31922e-07
      82274.4  9.29649e-07
      82348.7  9.28213e-07
      82423.1  9.26783e-07
      82497.7  9.25152e-07
      82572.5  9.23723e-07
      82647.3  9.22296e-07
      82722.3  9.20868e-07
      82797.5  9.19441e-07
      82872.7  9.17819e-07
      83023.7  9.15561e-07
      83099.4  9.14138e-07
      83175.2  9.12714e-07
      83251.1  9.11296e-07
      83327.2  9.09681e-07
      83403.5  9.08264e-07
      83479.9  9.06845e-07
      83556.4  9.05432e-07
      83633.0  9.04017e-07
      83709.8  9.02407e-07
      83786.8  9.00993e-07
      83941.1  8.98752e-07
      84018.4  8.97344e-07
      84095.9  8.95934e-07
